,longitude,latitude,coordinate,true class,feature1,feature2,feature3,true w,true b,true target,noisy target
425,2.657763207319004,0.32599248269966075,POINT (2.657763207319004 0.3259924826996607),2,0.9974023120922652,0.2918259174057555,0.5005158804375027,"[-2, 1, 2]",0,3.591444898534715,3.6290456784011056
421,4.7359196586431676,5.304229153631916,POINT (4.735919658643168 5.304229153631916),2,0.3687847447468533,0.5730089813265605,0.339844416085441,"[-2, 1, 2]",0,6.039663728412561,6.007672060206202
418,1.2090029815509884,0.35556042548143707,POINT (1.209002981550988 0.3555604254814371),2,0.10129072656870453,0.35869209199537966,0.4871321432178588,"[-2, 1, 2]",0,6.413512004284645,6.365807033797086
416,3.3654696920878493,5.3002603387074965,POINT (3.365469692087849 5.300260338707496),2,0.3512365743161281,0.36951734359831256,0.079426588524111,"[-2, 1, 2]",0,5.685324964248241,5.795221415785422
415,0.29928693805471474,0.23985882770445666,POINT (0.2992869380547147 0.2398588277044567),2,0.7085325523605424,0.10250542541635121,0.925477474571489,"[-2, 1, 2]",0,4.079413193751075,3.936517925109324
245,9.412522930590079,1.9163816243053688,POINT (9.412522930590079 1.916381624305369),2,0.13277207071092068,0.40030712310458916,0.880584415441489,"[-2, 1, 2]",0,6.402298034076416,6.200685500192122
412,7.364431865972162,5.9176999379745965,POINT (7.364431865972162 5.917699937974596),2,0.5293256043854361,0.4532733720633212,0.40718632750709305,"[-2, 1, 2]",0,5.318569930970334,5.166593491836731
411,2.4868823049354294,4.2355918714072525,POINT (2.486882304935429 4.235591871407252),2,0.4831318198986666,0.02804629848199569,0.15878765806686812,"[-2, 1, 2]",0,4.606697137267991,4.663378689883578
246,3.639652911798712,0.841676585748069,POINT (3.639652911798712 0.841676585748069),2,0.3952888725064273,0.8965651054664421,0.6567061769857695,"[-2, 1, 2]",0,6.607263593413602,6.548238983559809
247,0.3159737557721687,4.278608171686383,POINT (0.3159737557721687 4.278608171686383),2,0.5430860814071016,0.0830654372163867,0.10647930063035405,"[-2, 1, 2]",0,4.536872630211469,4.583178891071307
408,1.3375267147110015,7.9500760403872315,POINT (1.337526714711001 7.950076040387231),2,0.1924478576016716,0.2774431090851154,0.458990518732873,"[-2, 1, 2]",0,5.977542645365216,5.8461435496733785
406,4.776784448429504,6.630874505663535,POINT (4.776784448429504 6.630874505663535),2,0.8793405745148034,0.2777824241366008,0.6301913372302136,"[-2, 1, 2]",0,3.917543124728791,3.8419358781784148
250,2.0217348602150476,2.919543621252317,POINT (2.021734860215048 2.919543621252317),2,0.3904594910914223,0.17298656587641437,0.241644430813019,"[-2, 1, 2]",0,5.174594658478561,5.301472063704606
399,5.040257197120742,7.362826590213498,POINT (5.040257197120742 7.362826590213498),2,0.8478740757698284,0.7666428316706576,0.49674979365106076,"[-2, 1, 2]",0,4.98966343603183,4.825819476067186
224,6.083828929479214,4.090452234947444,POINT (6.083828929479214 4.090452234947444),2,0.9070096596288083,0.6274524192957391,0.016955819996943955,"[-2, 1, 2]",0,4.533875859705054,4.497980994228338
456,1.2070313513495246,8.263921349571559,POINT (1.207031351349525 8.263921349571559),2,0.15474851172515225,0.44030651924476516,0.4152513731314146,"[-2, 1, 2]",0,6.416367503314073,6.507776011381875
223,5.522618392090254,4.932519568922754,POINT (5.522618392090254 4.932519568922754),2,0.6558587013054038,0.6336765519279722,0.9887839821561739,"[-2, 1, 2]",0,5.299776999939733,5.149176743904219
221,9.115754242253987,1.4798018195015583,POINT (9.115754242253987 1.479801819501558),2,0.5967568460325638,0.6260000725604132,0.9172240218303617,"[-2, 1, 2]",0,5.461729607023135,5.4846237471694845
513,1.1359178380998824,8.065601618100818,POINT (1.135917838099882 8.065601618100818),2,0.4776557794924673,0.4534334541777091,0.1311916798498789,"[-2, 1, 2]",0,5.473899569878016,5.493208360656031
199,4.09235431883033,4.671913604967286,POINT (4.09235431883033 4.671913604967286),2,0.3176393880139795,0.09035111254908845,0.14743391331791944,"[-2, 1, 2]",0,5.227784061056238,5.282241042624109
507,5.345392454816867,5.499207317120229,POINT (5.345392454816867 5.499207317120229),2,0.333441918505493,0.4519607754216588,0.2994489908579132,"[-2, 1, 2]",0,5.903595795326838,5.840058057443346
506,5.754507722526341,6.167047801470868,POINT (5.754507722526341 6.167047801470868),2,0.17952359326221035,0.642706532683888,0.6513569624565546,"[-2, 1, 2]",0,6.746842285581145,6.6841705377461755
505,9.728644664852247,9.671228107175141,POINT (9.728644664852247 9.671228107175141),2,0.3062064721519403,0.4314134608500313,0.23233030017485945,"[-2, 1, 2]",0,5.944207505244242,5.9274432879870895
201,3.1012512197807443,6.126722076510786,POINT (3.101251219780744 6.126722076510786),2,0.016653130784261005,0.8915400668439494,0.5754191848762983,"[-2, 1, 2]",0,7.7331207413351155,7.549717386909135
503,5.621857168963205,5.689625804462436,POINT (5.621857168963205 5.689625804462436),2,0.49907672435116723,0.14467436638279574,0.9702007907884248,"[-2, 1, 2]",0,4.792118559712089,4.695265970733673
497,0.10566426057305178,8.451079090175286,POINT (0.1056642605730518 8.451079090175286),2,0.7380679722822461,0.3073150417715981,0.14481604856630925,"[-2, 1, 2]",0,4.400426166696458,4.2565229152541235
494,4.8581027660040474,4.852579234255703,POINT (4.858102766004047 4.852579234255703),2,0.5737052075101412,0.9309788214031619,0.052193515169723814,"[-2, 1, 2]",0,6.1408420202759,6.090259680672595
209,2.4626947031693938,5.686074161357775,POINT (2.462694703169394 5.686074161357775),2,0.5146389682375725,0.7139901481342511,0.6196862235483935,"[-2, 1, 2]",0,5.8840633915557845,5.743946255420716
489,1.4639750009807984,0.034459925203536024,POINT (1.463975000980798 0.03445992520353602),2,0.1646081513978518,0.7898318655955412,0.6877097337702968,"[-2, 1, 2]",0,7.085839276997527,6.9382839191372065
487,2.5117287183913994,0.266628435508276,POINT (2.511728718391399 0.266628435508276),2,0.7015065910012335,0.4981932386126686,0.9709519597745805,"[-2, 1, 2]",0,4.891866704221637,4.920548517651521
485,4.894624604115028,6.102531595287347,POINT (4.894624604115028 6.102531595287347),2,0.4310274640713987,0.09870050579688439,0.31501624136177575,"[-2, 1, 2]",0,4.9043186193795725,4.848310072584029
252,5.642750926632515,5.779906427628064,POINT (5.642750926632515 5.779906427628064),2,0.19100204528041276,0.4966261553467122,0.6612649581572096,"[-2, 1, 2]",0,6.420246174852186,6.273656557564131
212,4.2341909844023276,0.6319100444047754,POINT (4.234190984402328 0.6319100444047754),2,0.7430252798770005,0.16196029453506033,0.9834619125178968,"[-2, 1, 2]",0,4.094844749439119,3.9774171053754275
213,9.17103294333513,9.275577980914258,POINT (9.171032943335129 9.275577980914258),2,0.5530485994608078,0.3516969084769208,0.252698920615269,"[-2, 1, 2]",0,5.044248018571418,4.914521763532218
480,8.76311430844315,9.128624160740467,POINT (8.76311430844315 9.128624160740467),2,0.7871938554164845,0.7583796348090226,0.6760727605530388,"[-2, 1, 2]",0,5.155177703368592,5.174234732503148
479,7.131049024886799,3.7892519490167076,POINT (7.131049024886799 3.789251949016708),2,0.5766333792754194,0.3243908520366743,0.020445766096204743,"[-2, 1, 2]",0,4.918881566247091,4.774163089300782
475,0.26392094874604033,6.9008432168822935,POINT (0.2639209487460403 6.900843216882294),2,0.27514780903662095,0.3234940164152227,0.9454000395349289,"[-2, 1, 2]",0,5.821544605720582,5.799875815798651
474,3.5360069817198214,4.732768075905685,POINT (3.536006981719821 4.732768075905685),2,0.3162089299845273,0.7714079062600024,0.5277725855168172,"[-2, 1, 2]",0,6.594189022566423,6.539212872982743
472,2.0065792341508173,1.0018069753388092,POINT (2.006579234150817 1.001806975338809),2,0.09276548623324687,0.26171184694108895,0.4767948099968873,"[-2, 1, 2]",0,6.245127235182437,6.3738241346037
471,0.5584423619671341,6.732064572209846,POINT (0.5584423619671341 6.732064572209846),2,0.6892104118899597,0.2989891650519241,0.5952164665702249,"[-2, 1, 2]",0,4.530347094433969,4.401390505600921
465,0.7898655173958036,2.4290358752070116,POINT (0.7898655173958036 2.429035875207012),2,0.548321360469616,0.08432792387162813,0.7971983982014715,"[-2, 1, 2]",0,4.523691766334409,4.529095488599519
219,0.4685053040620002,3.4009888294720936,POINT (0.4685053040620002 3.400988829472094),2,0.41683312402135386,0.4752361046961189,0.5737178250610523,"[-2, 1, 2]",0,5.699972837328176,5.654246710391022
463,2.362293136509299,6.478466326348046,POINT (2.362293136509299 6.478466326348046),2,0.28328403839821203,0.9623735628610947,0.05205996088721487,"[-2, 1, 2]",0,7.074895010527554,6.944823734884771
220,0.18317503955568082,7.703428734532882,POINT (0.1831750395556808 7.703428734532882),2,0.5309681618551687,0.599623061640385,0.012856398908871247,"[-2, 1, 2]",0,5.606341637715264,5.670400131332131
461,2.5578646483130463,5.208900127032141,POINT (2.557864648313046 5.208900127032141),2,0.6986667898973846,0.28746371659465286,0.5601480667744196,"[-2, 1, 2]",0,4.478927063497152,4.454292140143385
460,6.22787688354279,4.9612700997900525,POINT (6.22787688354279 4.961270099790053),2,0.8638078584904175,0.14035423042813444,0.5576564186562198,"[-2, 1, 2]",0,3.689284885385016,3.6548785066880285
483,5.577258962083679,2.787371258525556,POINT (5.577258962083679 2.787371258525556),2,0.7216891067319838,0.2690193085610576,0.930083720759186,"[-2, 1, 2]",0,4.372971296926163,4.532191316297819
515,4.989755027882015,6.978209799612016,POINT (4.989755027882015 6.978209799612016),2,0.15317594067447438,0.2681303970575434,0.49716766712869065,"[-2, 1, 2]",0,6.076732972091664,5.944086460325278
395,6.452239515252197,5.5186842868288375,POINT (6.452239515252197 5.518684286828837),2,0.7204952262946034,0.583378592679075,0.6920272291471913,"[-2, 1, 2]",0,5.005271506474339,5.0032592934457885
391,4.022769117300324,4.885397438044937,POINT (4.022769117300324 4.885397438044937),2,0.003581602742020684,0.7280892387154663,0.6882602483397287,"[-2, 1, 2]",0,7.445433669204871,7.55239430490539
338,8.470939613451119,5.656783057770996,POINT (8.470939613451119 5.656783057770996),2,0.8937905526545619,0.9623689421629976,0.9627430896009916,"[-2, 1, 2]",0,5.243366226362309,5.31708387363371
337,0.7079135936940173,7.36379609233484,POINT (0.7079135936940173 7.36379609233484),2,0.4506662370826331,0.2916630070753854,0.6463590490986503,"[-2, 1, 2]",0,5.231327302902871,5.265474415669165
335,8.833380048965878,8.413146023310796,POINT (8.833380048965878 8.413146023310796),2,0.14797763502107375,0.3665312208159499,0.5169580160161736,"[-2, 1, 2]",0,6.289129536568678,6.27634090387975
333,3.2302427452272364,0.9881425481860984,POINT (3.230242745227236 0.9881425481860984),2,0.9695947940833974,0.5905787874764068,0.020678379423913262,"[-2, 1, 2]",0,4.272373192702622,4.36041299972829
278,2.1757048293050127,5.965128518394706,POINT (2.175704829305013 5.965128518394706),2,0.7545852019093521,0.5610245073466117,0.03148688138192446,"[-2, 1, 2]",0,4.858293408965167,4.976053544236111
328,5.492113884617822,3.373916458199795,POINT (5.492113884617822 3.373916458199795),2,0.8133814082501956,0.9091521409961494,0.6807393220783632,"[-2, 1, 2]",0,5.378160057241712,5.3498530182719755
327,6.862308972640895,8.745223563767437,POINT (6.862308972640895 8.745223563767437),2,0.9129532719805168,0.8863034469134103,0.6217092863999889,"[-2, 1, 2]",0,5.03374707788527,4.959423185363491
325,5.70101679201089,3.18378067840296,POINT (5.70101679201089 3.18378067840296),2,0.1773273497695823,0.07427886750369195,0.1326866944695294,"[-2, 1, 2]",0,5.616575685698637,5.793203154517984
324,5.2127739005888385,5.609203276650202,POINT (5.212773900588838 5.609203276650202),2,0.0664053097895061,0.5387682649762842,0.978970724341825,"[-2, 1, 2]",0,6.8783206005840505,6.921008997944118
323,3.171664830516426,4.999445147008563,POINT (3.171664830516426 4.999445147008563),2,0.27455715854463913,0.5023583954958548,0.7354859403403493,"[-2, 1, 2]",0,6.1810453153577924,6.2085998861215765
282,1.8709019404670801,3.303195034449172,POINT (1.87090194046708 3.303195034449172),2,0.7758211246056601,0.3621983793791561,0.9236337611492271,"[-2, 1, 2]",0,4.396933384941332,4.334895456195
283,0.866472410110688,3.3804473767603946,POINT (0.866472410110688 3.380447376760395),2,0.1361086908557564,0.9131724494545652,0.5058288051728423,"[-2, 1, 2]",0,7.418018826341861,7.30644934031516
285,1.8218754043155017,0.34694765904413893,POINT (1.821875404315502 0.3469476590441389),2,0.4934286764069431,0.8194531224500922,0.79909140444388,"[-2, 1, 2]",0,6.158620215679355,6.202765408248701
318,4.047866380856703,4.820604667980674,POINT (4.047866380856703 4.820604667980674),2,0.42278986332905555,0.02951202293188815,0.2587681709434999,"[-2, 1, 2]",0,4.790654455876609,4.852239347099336
286,3.3875514336410886,5.950723417112216,POINT (3.387551433641089 5.950723417112216),2,0.9400821628250828,0.4337175710380121,0.5911349670390472,"[-2, 1, 2]",0,4.0471886536007755,4.023756442440401
315,6.177006320751207,4.68385727728612,POINT (6.177006320751207 4.68385727728612),2,0.3767174074859323,0.8656378414228789,0.16550316881649652,"[-2, 1, 2]",0,6.601123460387961,6.465957451377985
314,7.458834629505818,3.727866662467606,POINT (7.458834629505818 3.727866662467606),2,0.679637034518868,0.8183287642694304,0.6653141675821784,"[-2, 1, 2]",0,5.597746424982256,5.614288384649796
313,5.020588074482402,6.684890016647126,POINT (5.020588074482402 6.684890016647126),2,0.2390018928677261,0.09128146714169705,0.4728140619899569,"[-2, 1, 2]",0,5.465557255680216,5.573393608755717
312,1.219174035278131,3.1734261119288054,POINT (1.219174035278131 3.173426111928805),2,0.9391086433930397,0.07187866611931049,0.840134370772661,"[-2, 1, 2]",0,3.326431402059502,3.311918179067915
311,3.7623120924674014,4.366393542347053,POINT (3.762312092467401 4.366393542347053),2,0.3275573327461071,0.4197442499392564,0.6041445450689074,"[-2, 1, 2]",0,5.856816501640192,5.990144959077763
289,2.4079113287185105,5.215181921143376,POINT (2.407911328718511 5.215181921143376),2,0.7555193897974272,0.6414586514310543,0.9810026909809982,"[-2, 1, 2]",0,5.016359133469827,5.113675078953346
308,1.9508175867095467,2.9561033454728203,POINT (1.950817586709547 2.95610334547282),2,0.5044087311728913,0.3537782678261243,0.67092016538254,"[-2, 1, 2]",0,5.194330342133575,5.191489925846973
306,0.8396035959212844,7.21589620350307,POINT (0.8396035959212844 7.21589620350307),2,0.8787926412116255,0.27288647019945755,0.7001631716426533,"[-2, 1, 2]",0,3.9093950167640386,3.896601011987414
304,1.6569633666126249,6.565424165202388,POINT (1.656963366612625 6.565424165202388),2,0.5052219129049518,0.8138691331116611,0.626501439426293,"[-2, 1, 2]",0,6.112072527508467,5.979586575404509
293,7.058505331820964,6.084769842152297,POINT (7.058505331820964 6.084769842152297),2,0.6784808590838594,0.07185368594881758,0.4538671535947272,"[-2, 1, 2]",0,4.1082647946460575,4.120526324414416
301,4.125201188546287,0.9169594470735598,POINT (4.125201188546287 0.9169594470735598),2,0.11792040079587418,0.8756552741565848,0.6609105746435322,"[-2, 1, 2]",0,7.3975493459255475,7.291679694786915
299,3.820700931382265,0.054633571596880426,POINT (3.820700931382265 0.05463357159688043),2,0.24374282945398817,0.34819038972709704,0.6262774026532847,"[-2, 1, 2]",0,5.965152291092229,6.03074801305417
339,5.2457824724300846,6.42332488108377,POINT (5.245782472430085 6.42332488108377),2,0.070595474861464,0.9967871177256246,0.53212922735128,"[-2, 1, 2]",0,7.781787810866858,7.755593524782871
275,2.3063542746282826,0.8080530631172622,POINT (2.306354274628283 0.8080530631172622),2,0.12441117392030632,0.3500334593046879,0.2850330524137954,"[-2, 1, 2]",0,6.326833396848457,6.336786790253392
274,5.217180278930313,5.967921477069249,POINT (5.217180278930313 5.967921477069249),2,0.8991663057447212,0.975982003929695,0.10356217961704928,"[-2, 1, 2]",0,5.254465090625226,5.120708561382733
273,2.7912663291307958,6.843208903286192,POINT (2.791266329130796 6.843208903286192),2,0.008165922984532892,0.18145557569792026,0.040823140170102246,"[-2, 1, 2]",0,6.3384133824422415,6.252479727362128
389,3.2405254082493107,6.252952436550671,POINT (3.240525408249311 6.252952436550671),2,0.8358951732239323,0.1723780893396959,0.5915048149798419,"[-2, 1, 2]",0,3.837070659007595,3.7826072382915714
388,6.688213000827137,8.896088376020746,POINT (6.688213000827137 8.896088376020746),2,0.8512086306784296,0.8399251586240292,0.8123383921089079,"[-2, 1, 2]",0,5.1262244252127696,5.081853634034139
387,5.590108877543939,7.38584370842167,POINT (5.590108877543939 7.38584370842167),2,0.8105779291151617,0.5637299516430896,0.3634205357833298,"[-2, 1, 2]",0,4.695726115940694,4.653958275889736
384,1.0226183184431648,7.648907082234708,POINT (1.022618318443165 7.648907082234708),2,0.037550463144683244,0.7918263533528294,0.12984428787588365,"[-2, 1, 2]",0,7.471001317271609,7.438712981114111
383,4.605828569104561,6.767179913380681,POINT (4.605828569104561 6.767179913380681),2,0.8685686128277293,0.6579374473115139,0.05168191402414657,"[-2, 1, 2]",0,4.71016905613984,4.65654620639499
380,6.853652893641261,4.19462760171376,POINT (6.853652893641261 4.19462760171376),2,0.9617017285984709,0.8584069086491186,0.5915523653864213,"[-2, 1, 2]",0,4.831708631502824,4.8063832174820895
379,9.657128133079478,1.6161595177116939,POINT (9.657128133079478 1.616159517711694),2,0.7957571235820059,0.8500489502299887,0.5122251592786002,"[-2, 1, 2]",0,5.31282652971396,5.296055351313716
375,0.446135238461014,2.236478764552036,POINT (0.446135238461014 2.236478764552036),2,0.9126746082794434,0.7791910699131682,0.6401604337900296,"[-2, 1, 2]",0,4.820358314988006,4.795337814845481
